X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
312,687,635,0.00024625573180001,654534.756790855,728055.050014454,654544.91495809,728034.072617971,0.0469453960714,0.0466991403396,2020.24292314312,2020.24316939885,73200000,hCoV-19/Belgium/ULG-10003/2020|EPI_ISL_421183|2020-03-30|Europe,Liège,Liège,4432,4432
313,688,636,1.00546448600081e-05,643619.305132308,718126.33542229,618309.438390674,791510.066999351,0.04694539607136,0.0469353414265,2020.24315934421,2020.24316939885,73200000,hCoV-19/Belgium/ULG-10011/2020|EPI_ISL_421189|2020-03-30|Europe,Liège,Liège,4537,4760
314,688,637,1.00546448600081e-05,643619.305132308,718126.33542229,643621.01236439,718117.552540281,0.04694539607136,0.0469353414265,2020.24315934421,2020.24316939885,73200000,hCoV-19/Belgium/ULG-10009/2020|EPI_ISL_421188|2020-03-30|Europe,Liège,Liège,4537,4537
315,689,690,0.00941256379899999,650717.68663526,734776.68712386,650678.661275874,734610.41219091,0.0108279052286,0.00141534142960001,2020.19763934421,2020.20705190801,73200000,NA,Liège,Liège,4000,4000
316,689,694,0.01342,650717.68663526,734776.68712386,650563.188305907,734614.396219164,0.0148353414296,0.00141534142960001,2020.19763934421,2020.21105934421,73200000,NA,Liège,Liège,4000,4000
319,691,638,0.003412295082,648549.847987877,736272.389686886,648476.62299245,736567.85426393,0.0496776365106,0.0462653414286,2020.24248934421,2020.24590163929,73200000,hCoV-19/Belgium/ULG-10035/2020|EPI_ISL_427343|2020-03-31|Europe,Liège,Liège,4020,4020
320,691,692,0.05163,648549.847987877,736272.389686886,647784.128169627,735601.964371982,0.0978953414286,0.0462653414286,2020.24248934421,2020.29411934421,73200000,NA,Liège,Liège,4020,4020
322,692,639,0.05833967213,647784.128169627,735601.964371982,648268.96289455,734288.817975561,0.1562350135586,0.0978953414286,2020.29411934421,2020.35245901634,73200000,hCoV-19/Belgium/ULG-10176/2020|EPI_ISL_455964|2020-05-09|Europe,Liège,Liège,4020,4000
323,693,642,0.05738797814,651215.720562951,732773.91798575,643669.62961375,723282.663836078,0.0688033195701,0.0114153414301,2020.20763934421,2020.26502732235,73200000,hCoV-19/Belgium/ULG-10117/2020|EPI_ISL_427365|2020-04-07|Europe,Liège,Liège,4000,4400
324,693,641,1.09289617699904e-05,651215.720562951,732773.91798575,651186.658318287,732800.917937032,0.01142627039187,0.0114153414301,2020.20763934421,2020.20765027317,73200000,hCoV-19/Belgium/JBE-0317326/2020|EPI_ISL_462180|2020-03-17|Europe,Liège,Liège,4000,4000
329,696,643,1.21311476299901e-05,648644.179072957,736012.351585021,642439.23091143,733337.073627612,0.02508747257723,0.0250753414296,2020.22129934421,2020.22131147536,73200000,hCoV-19/Belgium/ULG-9694/2020|EPI_ISL_418654|2020-03-22|Europe,Liège,Liège,4020,4102
330,696,644,1.21311476299901e-05,648644.179072957,736012.351585021,649022.046887428,735830.899356305,0.02508747257723,0.0250753414296,2020.22129934421,2020.22131147536,73200000,hCoV-19/Belgium/ULG-9732/2020|EPI_ISL_418660|2020-03-22|Europe,Liège,Liège,4020,4020
331,697,699,0.000444400874299977,650182.802897105,733581.685959877,650236.90841455,733556.575578235,0.0351153414339,0.0346709405596,2020.23089494334,2020.23133934421,73200000,NA,Liège,Liège,4430,4430
333,698,645,0.00270766514199999,653124.017255839,717253.153776956,653005.495667378,717296.315628583,0.0469453960796,0.0442377309376,2020.24046173372,2020.24316939886,73200000,hCoV-19/Belgium/MFM-0330363/2020|EPI_ISL_462217|2020-03-30|Europe,Liège,Liège,4350,4350
334,699,700,0.01159,650236.90841455,733556.575578235,650247.529584097,733649.13195405,0.0467053414339,0.0351153414339,2020.23133934421,2020.24292934421,73200000,NA,Liège,Liège,4430,4000
335,699,647,0.01183005464,650236.90841455,733556.575578235,650074.658520355,732925.917741857,0.0469453960739,0.0351153414339,2020.23133934421,2020.24316939885,73200000,hCoV-19/Belgium/SAA-0330367/2020|EPI_ISL_462221|2020-03-30|Europe,Liège,Liège,4430,4430
337,700,701,0.01869,650247.529584097,733649.13195405,650440.716034892,733230.411251405,0.0653953414339,0.0467053414339,2020.24292934421,2020.26161934421,73200000,NA,Liège,Liège,4000,4430
339,701,650,0.003407978142,650440.716034892,733230.411251405,652069.028035781,739415.523437937,0.0688033195759,0.0653953414339,2020.26161934421,2020.26502732235,73200000,hCoV-19/Belgium/ULG-10106/2020|EPI_ISL_427357|2020-04-07|Europe,Liège,Liège,4430,4040
340,702,651,1.54098360199972e-05,650693.241526788,735210.599786927,650691.572772416,735213.85554444,0.01689075126562,0.0168753414296,2020.21309934421,2020.21311475404,73200000,hCoV-19/Belgium/ULG-8617/2020|EPI_ISL_418639|2020-03-19|Europe,Liège,Liège,4000,4000
341,702,703,0.02969962447,650693.241526788,735210.599786927,650270.897476301,737982.48514851,0.0465749658996,0.0168753414296,2020.21309934421,2020.24279896868,73200000,NA,Liège,Liège,4000,4040
342,703,704,0.000830557438499996,650270.897476301,737982.48514851,650269.459493574,738003.550229089,0.0474055233381,0.0465749658996,2020.24279896868,2020.24362952612,73200000,NA,Liège,Liège,4040,4040
343,703,652,0.003102670611,650270.897476301,737982.48514851,647090.415970907,706439.185662058,0.0496776365106,0.0465749658996,2020.24279896868,2020.24590163929,73200000,hCoV-19/Belgium/ULG-10026/2020|EPI_ISL_421200|2020-03-31|Europe,Liège,Liège,4040,4261
344,704,705,0.000579818090099993,650269.459493574,738003.550229089,650222.492213927,738059.356276392,0.0479853414282,0.0474055233381,2020.24362952612,2020.24420934421,73200000,NA,Liège,Liège,4040,4040
345,704,706,0.02116176492,650269.459493574,738003.550229089,650930.365254301,738182.410429777,0.0685672882581,0.0474055233381,2020.24362952612,2020.26479129104,73200000,NA,Liège,Liège,4040,4040
346,705,654,0.05087262295,650222.492213927,738059.356276392,652939.566840802,732999.55382527,0.0988579643782,0.0479853414282,2020.24420934421,2020.29508196716,73200000,hCoV-19/Belgium/ULG-10147/2020|EPI_ISL_447144|2020-04-18|Europe,Liège,Liège,4040,4000
347,705,653,0.05087262295,650222.492213927,738059.356276392,650193.519819639,738309.606934379,0.0988579643782,0.0479853414282,2020.24420934421,2020.29508196716,73200000,hCoV-19/Belgium/ULG-10148/2020|EPI_ISL_447145|2020-04-18|Europe,Liège,Liège,4040,4040
348,706,708,4.80531728200284e-05,650930.365254301,738182.410429777,650947.671502421,738054.977927345,0.06861534143092,0.0685672882581,2020.26479129104,2020.26483934421,73200000,NA,Liège,Liège,4040,4040
349,706,707,4.80531728200284e-05,650930.365254301,738182.410429777,650947.671502421,738054.977927345,0.06861534143092,0.0685672882581,2020.26479129104,2020.26483934421,73200000,NA,Liège,Liège,4040,4040
350,707,655,0.03024262295,650947.671502421,738054.977927345,651052.469490862,741227.239603505,0.09885796438092,0.06861534143092,2020.26483934421,2020.29508196716,73200000,hCoV-19/Belgium/ULG-10149/2020|EPI_ISL_447146|2020-04-18|Europe,Liège,Liège,4040,4020
352,708,710,0.03023,650947.671502421,738054.977927345,650931.633465726,738149.382439643,0.09884534143092,0.06861534143092,2020.26483934421,2020.29506934421,73200000,NA,Liège,Liège,4040,4040
353,708,709,0.10673,650947.671502421,738054.977927345,652090.266660917,737667.500883866,0.17534534143092,0.06861534143092,2020.26483934421,2020.37156934421,73200000,NA,Liège,Liège,4040,4040
354,709,658,1.53551911599992e-05,652090.266660917,737667.500883866,652092.232967127,737668.889925858,0.17536069662208,0.17534534143092,2020.37156934421,2020.3715846994,73200000,hCoV-19/Belgium/ULG-10229/2020|EPI_ISL_498135|2020-05-16|Europe,Liège,Liège,4040,4040
359,711,713,0.000127574795000002,650856.084644674,738413.031776764,650849.77252234,738425.041418651,0.12803534143592,0.12790776664092,2020.32413176942,2020.32425934421,73200000,NA,Liège,Liège,4040,4040
360,712,660,1.19125681700138e-05,655951.711141033,740266.007532166,655951.713486153,740268.04660293,0.15896725399909,0.15895534143092,2020.35517934421,2020.35519125678,73200000,hCoV-19/Belgium/ULG-10184/2020|EPI_ISL_455972|2020-05-10|Europe,Liège,Liège,4680,4680
361,712,661,1.19125681700138e-05,655951.711141033,740266.007532166,642977.582030256,725101.023329013,0.15896725399909,0.15895534143092,2020.35517934421,2020.35519125678,73200000,hCoV-19/Belgium/ULG-10218/2020|EPI_ISL_484706|2020-05-10|Europe,Liège,Liège,4680,4400
363,713,714,4.00000000000122e-05,650849.77252234,738425.041418651,650840.227975482,738433.762799412,0.12807534143592,0.12803534143592,2020.32425934421,2020.32429934421,73200000,NA,Liège,Liège,4040,4040
364,714,716,0.02541,650840.227975482,738433.762799412,656055.397878974,738494.155193103,0.15348534143592,0.12807534143592,2020.32429934421,2020.34970934421,73200000,NA,Liège,Liège,4040,4680
365,714,715,0.03088,650840.227975482,738433.762799412,637680.339926154,718179.472186236,0.15895534143592,0.12807534143592,2020.32429934421,2020.35517934422,73200000,NA,Liège,Liège,4040,4540
366,715,664,1.19125681700138e-05,637680.339926154,718179.472186236,637677.634243403,718181.267877795,0.15896725400409,0.15895534143592,2020.35517934422,2020.35519125678,73200000,hCoV-19/Belgium/ULG-10181/2020|EPI_ISL_455969|2020-05-10|Europe,Liège,Liège,4540,4540
367,715,663,0.01640535519,637680.339926154,718179.472186236,654235.275007859,739454.897673903,0.17536069662592,0.15895534143592,2020.35517934422,2020.37158469941,73200000,hCoV-19/Belgium/ULG-10228/2020|EPI_ISL_498134|2020-05-16|Europe,Liège,Liège,4540,4040
369,716,717,0.0167,656055.397878974,738494.155193103,655931.488937258,738459.496017323,0.17018534143592,0.15348534143592,2020.34970934421,2020.36640934421,73200000,NA,Liège,Liège,4680,4680
370,717,718,0.00242000000000001,655931.488937258,738459.496017323,656849.95623317,747556.532273064,0.17260534143592,0.17018534143592,2020.36640934421,2020.36882934421,73200000,NA,Liège,Liège,4680,4607
372,718,667,2.31147540299959e-05,656849.95623317,747556.532273064,648813.35994204,753010.009776652,0.17262845618995,0.17260534143592,2020.36882934421,2020.36885245897,73200000,hCoV-19/Belgium/ULG-10225/2020|EPI_ISL_498131|2020-05-15|Europe,Liège,Liège,4607,4650
373,718,666,2.31147540299959e-05,656849.95623317,747556.532273064,656851.221150313,747585.680946516,0.17262845618995,0.17260534143592,2020.36882934421,2020.36885245897,73200000,hCoV-19/Belgium/ULG-10224/2020|EPI_ISL_498130|2020-05-15|Europe,Liège,Liège,4607,4607
375,719,721,0.00259999999999999,655966.894321254,738418.033100508,654083.660959023,739770.681322084,0.17534534143592,0.17274534143592,2020.36896934421,2020.37156934422,73200000,NA,Liège,Liège,4680,4040
377,720,668,1.53551911599992e-05,654083.660959023,739770.681322084,654087.24622225,739772.178176799,0.17536069662708,0.17534534143592,2020.37156934422,2020.37158469941,73200000,hCoV-19/Belgium/ULG-10231/2020|EPI_ISL_498137|2020-05-16|Europe,Liège,Liège,4040,4040
379,721,722,0.01639,654083.660959023,739770.681322084,657056.821508956,736876.901729258,0.19173534143592,0.17534534143592,2020.37156934422,2020.38795934422,73200000,NA,Liège,Liège,4040,4680
381,722,672,0.00275103825100001,657056.821508956,736876.901729258,648975.383414324,748306.380560419,0.19448637968692,0.19173534143592,2020.38795934422,2020.39071038247,73200000,hCoV-19/Belgium/ULG-10200/2020|EPI_ISL_471435|2020-05-23|Europe,Liège,Liège,4680,4633
382,723,724,0.000235011357699988,642694.990826652,733903.234779044,642719.065841762,733890.454399404,0.00123119522939999,0.000996183871700002,2020.19722018665,2020.19745519801,73200000,NA,Liège,Liège,4102,4102
383,723,727,0.000386136773700002,642694.990826652,733903.234779044,647653.0565843,741425.84280947,0.0013823206454,0.000996183871700002,2020.19722018665,2020.19760632342,73200000,NA,Liège,Liège,4102,4610
384,724,725,0.000184146200200019,642719.065841762,733890.454399404,642729.684800312,733849.668645466,0.00141534142960001,0.00123119522939999,2020.19745519801,2020.19763934421,73200000,NA,Liège,Liège,4102,4102
386,725,673,0.0646557377,642729.684800312,733849.668645466,645011.191904044,730173.711729024,0.0660710791296,0.00141534142960001,2020.19763934421,2020.26229508191,73200000,hCoV-19/Belgium/ULG-10097/2020|EPI_ISL_427348|2020-04-06|Europe,Liège,Liège,4102,4100
387,725,674,0.02367213115,642729.684800312,733849.668645466,627393.444302658,735780.773923255,0.0250874725796,0.00141534142960001,2020.19763934421,2020.22131147536,73200000,hCoV-19/Belgium/ULG-9620/2020|EPI_ISL_418650|2020-03-22|Europe,Liège,Liège,4102,4180
388,726,675,0.0646557377,642729.684800312,733849.668645466,640916.276084569,735626.690558339,0.0660710791296,0.00141534142960001,2020.19763934421,2020.26229508191,73200000,hCoV-19/Belgium/ULG-10103/2020|EPI_ISL_427354|2020-04-06|Europe,Liège,Liège,4102,4130
390,727,728,3.30207841600094e-05,647653.0565843,741425.84280947,647678.766444512,741365.139948512,0.00141534142956001,0.0013823206454,2020.19760632342,2020.19763934421,73200000,NA,Liège,Liège,4610,4610
391,727,729,3.30207841600094e-05,647653.0565843,741425.84280947,647678.766444512,741365.139948512,0.00141534142956001,0.0013823206454,2020.19760632342,2020.19763934421,73200000,NA,Liège,Liège,4610,4610
393,728,677,0.0646557377,647678.766444512,741365.139948512,648116.802289914,740570.817911287,0.06607107912956,0.00141534142956001,2020.19763934421,2020.26229508191,73200000,hCoV-19/Belgium/ULG-10098/2020|EPI_ISL_427349|2020-04-06|Europe,Liège,Liège,4610,4020
394,729,680,0.00181420764999998,647678.766444512,741365.139948512,649780.964201996,737308.649793891,0.00322954907956,0.00141534142956001,2020.19763934421,2020.19945355186,73200000,hCoV-19/Belgium/ULG-6670/2020|EPI_ISL_417018|2020-03-14|Europe,Liège,Liège,4610,4000
395,729,679,0.06738797814,647678.766444512,741365.139948512,642405.863328596,730133.177796721,0.06880331956956,0.00141534142956001,2020.19763934421,2020.26502732235,73200000,hCoV-19/Belgium/ULG-10130/2020|EPI_ISL_427375|2020-04-07|Europe,Liège,Liège,4610,4100
396,768,774,7.88204984699947e-05,659115.642716776,746070.264396324,659127.209429965,746044.566810091,0.02513890747387,0.0250600869754,2020.17285266244,2020.17293148294,73200000,NA,Liège,Liège,4607,4607
398,769,770,0.000737021149399997,659123.423538061,746092.579532565,657412.513609469,733207.457046413,0.0259767688033,0.0252397476539,2020.17303232312,2020.17376934427,73200000,NA,Liège,Liège,4607,4453
399,769,771,0.000737021149399997,659123.423538061,746092.579532565,657412.513609469,733207.457046413,0.0259767688033,0.0252397476539,2020.17303232312,2020.17376934427,73200000,NA,Liège,Liège,4607,4453
400,770,735,0.04207765027,657412.513609469,733207.457046413,646441.937504727,768234.785392941,0.0680544190733,0.0259767688033,2020.17376934427,2020.21584699454,73200000,hCoV-19/Belgium/ULG-8937/2020|EPI_ISL_447122|2020-03-20|Europe,Liège,Liège,4453,4700
401,771,772,0.01201,657412.513609469,733207.457046413,608636.485507202,753892.756590512,0.0379867688033,0.0259767688033,2020.17376934427,2020.18577934427,73200000,NA,Liège,Liège,4453,4990
402,772,737,0.05739005464,608636.485507202,753892.756590512,625864.42351229,784894.241787152,0.0953768234433,0.0379867688033,2020.18577934427,2020.24316939891,73200000,hCoV-19/Belgium/ULG-10007/2020|EPI_ISL_421186|2020-03-30|Europe,Liège,Liège,4990,4761
404,774,778,0.00464786132900002,659127.209429965,746044.566810091,659112.145114083,746267.534497554,0.02978676880287,0.02513890747387,2020.17293148294,2020.17757934427,73200000,NA,Liège,Liège,4607,4607
405,774,775,0.000837861329400003,659127.209429965,746044.566810091,659124.477291158,746097.764424001,0.02597676880327,0.02513890747387,2020.17293148294,2020.17376934427,73200000,NA,Liège,Liège,4607,4607
406,775,776,0.02051,659124.477291158,746097.764424001,650126.257670783,734567.066657776,0.04648676880327,0.02597676880327,2020.17376934427,2020.19427934427,73200000,NA,Liège,Liège,4607,4000
407,776,742,0.02703213115,650126.257670783,734567.066657776,651010.520577775,733690.82151758,0.07351889995327,0.04648676880327,2020.19427934427,2020.22131147542,73200000,hCoV-19/Belgium/ULG-9719/2020|EPI_ISL_418658|2020-03-22,Liège,Liège,4000,4000
408,776,777,0.00516,650126.257670783,734567.066657776,649911.047337399,735344.795163763,0.05164676880327,0.04648676880327,2020.19427934427,2020.19943934427,73200000,NA,Liège,Liège,4000,4000
409,777,744,0.04646229508,649911.047337399,735344.795163763,649668.084098563,735267.096094074,0.09810906388327,0.05164676880327,2020.19943934427,2020.24590163935,73200000,hCoV-19/Belgium/ULG-10034/2020|EPI_ISL_427342|2020-03-31|Europe,Liège,Liège,4000,4000
410,777,743,1.42076501599697e-05,649911.047337399,735344.795163763,647895.529856932,768945.447060691,0.05166097645343,0.05164676880327,2020.19943934427,2020.19945355192,73200000,hCoV-19/Belgium/ULG-6754/2020|EPI_ISL_417019|2020-03-14|Europe,Liège,Liège,4000,4700
411,778,779,0.01722,659112.145114083,746267.534497554,644104.02273916,743058.442059832,0.04700676880287,0.02978676880287,2020.17757934427,2020.19479934427,73200000,NA,Liège,Liège,4607,4623
412,778,745,1.62841529299795e-05,659112.145114083,746267.534497554,659108.47011175,746278.632218476,0.0298030529558,0.02978676880287,2020.17757934427,2020.17759562842,73200000,hCoV-19/Belgium/VHC-030655/2020|EPI_ISL_420449|2020-03-06|Europe,Liège,Liège,4607,4607
413,779,746,0.001921967213,644104.02273916,743058.442059832,644045.529197585,743071.499820372,0.04892873601587,0.04700676880287,2020.19479934427,2020.19672131148,73200000,hCoV-19/Belgium/ULG-6503/2020|EPI_ISL_417016|2020-03-13|Europe,Liège,Liège,4623,4623
414,779,780,0.00545999999999999,644104.02273916,743058.442059832,647506.133031983,766064.473030969,0.05246676880287,0.04700676880287,2020.19479934427,2020.20025934427,73200000,NA,Liège,Liège,4623,4700
417,781,782,0.000650000000000012,647415.555566068,766270.303379213,647422.07271557,766275.450765192,0.06481676880287,0.06416676880287,2020.21195934427,2020.21260934427,73200000,NA,Liège,Liège,4700,4700
418,781,783,0.00803000000000001,647415.555566068,766270.303379213,644612.860484777,781703.850892569,0.07219676880287,0.06416676880287,2020.21195934427,2020.21998934427,73200000,NA,Liège,Liège,4700,4700
419,782,749,0.01143437158,647422.07271557,766275.450765192,647466.566636008,766242.015354648,0.07625114038287,0.06481676880287,2020.21260934427,2020.22404371585,73200000,hCoV-19/Belgium/ULG-0174/2020|EPI_ISL_447125|2020-03-23|Europe,Liège,Liège,4700,4700
420,783,784,0.00194999999999998,644612.860484777,781703.850892569,644586.409086771,781787.113341564,0.07414676880287,0.07219676880287,2020.21998934427,2020.22193934427,73200000,NA,Liège,Liège,4700,4700
421,783,786,0.01042732278,644612.860484777,781703.850892569,624245.923971812,765120.766459624,0.08262409158287,0.07219676880287,2020.21998934427,2020.23041666705,73200000,NA,Liège,Liège,4700,4960
423,784,785,0.00208000000000003,644586.409086771,781787.113341564,644593.556106878,781800.255043542,0.07622676880287,0.07414676880287,2020.22193934427,2020.22401934427,73200000,NA,Liège,Liège,4700,4700
424,785,751,2.43715847499937e-05,644593.556106878,781800.255043542,644584.41461474,781814.597038596,0.07625114038762,0.07622676880287,2020.22401934427,2020.22404371585,73200000,hCoV-19/Belgium/ULG-0191/2020|EPI_ISL_447131|2020-03-23|Europe,Liège,Liège,4700,4700
427,787,754,0.02882349727,624230.541723295,765109.673213005,624942.800448669,763745.068486388,0.11177026606917,0.08294676879917,2020.23073934426,2020.25956284153,73200000,hCoV-19/Belgium/ULG-10058/2020|EPI_ISL_424653|2020-04-05|Europe,Liège,Liège,4960,4970
428,787,788,0.0281557324,624230.541723295,765109.673213005,630267.619286543,754364.571124626,0.11110250119917,0.08294676879917,2020.23073934426,2020.25889507666,73200000,NA,Liège,Liège,4960,4900
429,788,755,0.000667764865599996,630267.619286543,754364.571124626,629452.59954094,753439.800581145,0.11177026606477,0.11110250119917,2020.25889507666,2020.25956284153,73200000,hCoV-19/Belgium/ULG-10051/2020|EPI_ISL_424660|2020-04-05|Europe,Liège,Liège,4900,4900
430,788,789,0.000634267598000005,630267.619286543,754364.571124626,630267.427643083,754388.444969534,0.11173676879717,0.11110250119917,2020.25889507666,2020.25952934426,73200000,NA,Liège,Liège,4900,4900
432,789,757,0.005497978142,630267.427643083,754388.444969534,630310.921467868,754297.545739076,0.11723474693917,0.11173676879717,2020.25952934426,2020.2650273224,73200000,hCoV-19/Belgium/ULG-10115/2020|EPI_ISL_427364|2020-04-07|Europe,Liège,Liège,4900,4900
434,807,808,0.02145,650126.381880384,738616.28849005,647643.050825198,738473.47080224,0.0734395071316,0.0519895071316,2020.20677934427,2020.22822934427,73200000,NA,Liège,Liège,4000,4030
435,807,809,0.00633,650126.381880384,738616.28849005,650129.431000289,738585.376810575,0.0583195071316,0.0519895071316,2020.20677934427,2020.21310934427,73200000,NA,Liège,Liège,4000,4000
436,808,794,0.129694153,647643.050825198,738473.47080224,638989.18291845,761360.034032938,0.2031336601316,0.0734395071316,2020.22822934427,2020.35792349727,73200000,hCoV-19/Belgium/ULG-10189/2020|EPI_ISL_455977|2020-05-11|Europe,Liège,Liège,4030,4845
437,808,795,0.02586901639,647643.050825198,738473.47080224,647598.915072388,738661.363071513,0.0993085235216,0.0734395071316,2020.22822934427,2020.25409836066,73200000,hCoV-19/Belgium/ULG-10084/2020|EPI_ISL_424638|2020-04-03|Europe,Liège,Liège,4030,4030
438,809,796,5.40983602098644e-06,650129.431000289,738585.376810575,650127.120014178,738591.719904084,0.058324916967621,0.0583195071316,2020.21310934427,2020.21311475411,73200000,hCoV-19/Belgium/ULG-8664/2020|EPI_ISL_418641|2020-03-19|Europe,Liège,Liège,4000,4000
439,809,810,0.02983,650129.431000289,738585.376810575,649482.610091148,738880.051733463,0.0881495071316,0.0583195071316,2020.21310934427,2020.24293934427,73200000,NA,Liège,Liège,4000,4020
442,811,798,0.05162262295,649519.221883035,738760.303923223,636355.769663607,733445.124115361,0.1402921300816,0.0886695071316,2020.24345934427,2020.29508196722,73200000,hCoV-19/Belgium/ULG-10161/2020|EPI_ISL_447143|2020-04-18|Europe,Liège,Liège,4020,4122
443,811,799,0.002442295082,649519.221883035,738760.303923223,649535.054973742,739120.151560078,0.0911118022136,0.0886695071316,2020.24345934427,2020.24590163935,73200000,hCoV-19/Belgium/ULG-10015/2020|EPI_ISL_421193|2020-03-31|Europe,Liège,Liège,4020,4020
444,826,827,0.000276323875500001,640475.358788327,730112.017643109,640457.170948727,730127.941234346,0.1372499999755,0.1369736761,2020.34817302038,2020.34844934426,73200000,NA,Liège,Liège,4100,4100
445,827,822,0.03406431694,640457.170948727,730127.941234346,640735.366049463,729888.886815174,0.1713143169155,0.1372499999755,2020.34844934426,2020.3825136612,73200000,hCoV-19/Belgium/ULG-10192/2020|EPI_ISL_471427|2020-05-20|Europe,Liège,Liège,4100,4100
446,827,823,0.02313535519,640457.170948727,730127.941234346,643959.125843804,723782.03683467,0.1603853551655,0.1372499999755,2020.34844934426,2020.37158469945,73200000,hCoV-19/Belgium/ULG-10233/2020|EPI_ISL_498139|2020-05-16|Europe,Liège,Liège,4100,4400
447,879,880,0.000148810646800002,631729.862787882,742603.968473707,631736.468088346,742579.54629213,0.000148810646800002,0,2020.68836053358,2020.68850934423,73200000,NA,Liège,Liège,4140,4140
450,882,883,0.00844,631736.468088346,742579.54629213,631698.903647197,742763.1476965,0.0085888106468,0.000148810646800002,2020.68850934423,2020.69694934423,73200000,NA,Liège,Liège,4140,4140
451,882,885,0.00248000000000001,631736.468088346,742579.54629213,631838.279562434,742569.385696724,0.00262881064680001,0.000148810646800002,2020.68850934423,2020.69098934423,73200000,NA,Liège,Liège,4140,4140
452,883,873,0.1363839891,631698.903647197,742763.1476965,661692.444680689,760324.545778846,0.1449727997468,0.0085888106468,2020.69694934423,2020.83333333333,73200000,hCoV-19/Belgium/ULG-10772/2020|EPI_ISL_644618|2020-11-01|Europe,Liège,Liège,4140,4851
454,885,876,0.03578661202,631838.279562434,742569.385696724,633034.571194802,741853.980432058,0.0384154226668,0.00262881064680001,2020.69098934423,2020.72677595625,73200000,hCoV-19/Belgium/ULG-10478/2020|EPI_ISL_581646|2020-09-23|Europe,Liège,Liège,4140,4140
455,886,878,7.65027314700295e-06,631563.287883728,742081.686273571,649595.04128069,737845.259612598,0.027486460919947,0.0274788106468,2020.71583934423,2020.7158469945,73200000,hCoV-19/Belgium/ULG-10752/2020|EPI_ISL_641594|2020-09-19|Europe,Liège,Liège,4140,4020
458,892,888,0.05790087432,647620.662682102,696045.729814706,647583.659551453,695557.998440583,0.15955598232,0.101655108,2020.80821934426,2020.86612021858,73200000,hCoV-19/Belgium/ULG-10827/2020|EPI_ISL_661247|2020-11-13|Europe,Liège,Liège,4219,4280
459,897,898,0.000515600144000011,637158.978208015,735546.426760152,637476.683529875,732187.539595742,0.000515600144000011,0,2020.72284374409,2020.72335934423,73200000,NA,Liège,Liège,4130,4122
460,898,895,0.1536898361,637476.683529875,732187.539595742,653086.21312582,737779.768178652,0.154205436244,0.000515600144000011,2020.72335934423,2020.87704918033,73200000,hCoV-19/Belgium/ULG-10799/2020|EPI_ISL_661229|2020-11-17|Europe,Liège,Liège,4122,4040
461,898,896,0.003416612022,637476.683529875,732187.539595742,637345.56550451,732154.026658062,0.00393221216600001,0.000515600144000011,2020.72335934423,2020.72677595625,73200000,hCoV-19/Belgium/ULG-10495/2020|EPI_ISL_581657|2020-09-23|Europe,Liège,Liège,4122,4122
463,912,913,0.07666,638968.53998033,750367.531819006,649725.676056255,743373.021921814,0.23265601916,0.15599601916,2020.70699934426,2020.78365934426,73200000,NA,Liège,Liège,4860,4671
464,913,914,0.02166,649725.676056255,743373.021921814,648824.90566475,744223.347636618,0.25431601916,0.23265601916,2020.78365934426,2020.80531934426,73200000,NA,Liège,Liège,4671,4631
466,914,904,0.00342382513700001,648824.90566475,744223.347636618,651721.985411569,742583.536376387,0.257739844297,0.25431601916,2020.80531934426,2020.8087431694,73200000,hCoV-19/Belgium/ULG-10584/2020|EPI_ISL_626298|2020-10-23|Europe,Liège,Liège,4631,4671
467,914,905,0.00342382513700001,648824.90566475,744223.347636618,646370.814600415,743767.676282966,0.257739844297,0.25431601916,2020.80531934426,2020.8087431694,73200000,hCoV-19/Belgium/ULG-10574/2020|EPI_ISL_626262|2020-10-23|Europe,Liège,Liège,4631,4620
469,948,949,0.0285,630953.278539618,707791.689775347,630704.848189659,707750.42564826,0.0285,0,2020.76200934426,2020.79050934426,73200000,NA,Liège,Liège,4500,4500
470,949,944,0.01823382514,630704.848189659,707750.42564826,656178.911985543,729668.069951748,0.04673382514,0.0285,2020.79050934426,2020.8087431694,73200000,hCoV-19/Belgium/ULG-10585/2020|EPI_ISL_626336|2020-10-23|Europe,Liège,Liège,4500,4432
471,949,950,0.01486,630704.848189659,707750.42564826,630948.748626683,706562.648662161,0.04336,0.0285,2020.79050934426,2020.80536934426,73200000,NA,Liège,Liège,4500,4500
472,950,945,0.01157054645,630948.748626683,706562.648662161,630760.233035323,705935.329846057,0.05493054645,0.04336,2020.80536934426,2020.81693989071,73200000,hCoV-19/Belgium/ULG-10706/2020|EPI_ISL_636678|2020-10-26|Europe,Liège,Liège,4500,4500
473,950,951,0.01116,630948.748626683,706562.648662161,631519.776148968,707006.248924387,0.05452,0.04336,2020.80536934426,2020.81652934426,73200000,NA,Liège,Liège,4500,4500
474,951,946,0.06051983607,631519.776148968,707006.248924387,631168.877691834,706255.908593993,0.11503983607,0.05452,2020.81652934426,2020.87704918033,73200000,hCoV-19/Belgium/ULG-10811/2020|EPI_ISL_661236|2020-11-17|Europe,Liège,Liège,4500,4500
