X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
388,724,726,0.000184146200200019,643581.479461841,731214.721838402,643583.91033102,731233.792134463,0.00141534142960001,0.00123119522939999,2020.19745519801,2020.19763934421,262400000,NA,Liège,Liège,4100,4100
389,725,673,0.0646557377,643583.91033102,731233.792134463,645011.191904044,730173.711729024,0.0660710791296,0.00141534142960001,2020.19763934421,2020.26229508191,262400000,hCoV-19/Belgium/ULG-10097/2020|EPI_ISL_427348|2020-04-06|Europe,Liège,Liège,4100,4100
390,725,674,0.02367213115,643583.91033102,731233.792134463,627393.444302658,735780.773923255,0.0250874725796,0.00141534142960001,2020.19763934421,2020.22131147536,262400000,hCoV-19/Belgium/ULG-9620/2020|EPI_ISL_418650|2020-03-22|Europe,Liège,Liège,4100,4180
391,726,675,0.0646557377,643583.91033102,731233.792134463,640916.276084569,735626.690558339,0.0660710791296,0.00141534142960001,2020.19763934421,2020.26229508191,262400000,hCoV-19/Belgium/ULG-10103/2020|EPI_ISL_427354|2020-04-06|Europe,Liège,Liège,4100,4130
392,726,676,0.00181420764999998,643583.91033102,731233.792134463,642694.970943004,733883.147466772,0.00322954907959999,0.00141534142960001,2020.19763934421,2020.19945355186,262400000,hCoV-19/Belgium/ULG-6732/2020|EPI_ISL_418623|2020-03-14|Europe,Liège,Liège,4100,4102
394,727,729,3.30207841600094e-05,650287.385191663,736376.204129252,646885.643860439,741078.61946154,0.00141534142956001,0.0013823206454,2020.19760632342,2020.19763934421,262400000,NA,Liège,Liège,4000,4610
395,728,678,0.05919125683,646885.643860439,741078.61946154,647478.78394858,748163.729334162,0.06060659825956,0.00141534142956001,2020.19763934421,2020.25683060104,262400000,hCoV-19/Belgium/ULG-10085/2020|EPI_ISL_424645|2020-04-04|Europe,Liège,Liège,4610,4630
396,728,677,0.0646557377,646885.643860439,741078.61946154,648116.802289914,740570.817911287,0.06607107912956,0.00141534142956001,2020.19763934421,2020.26229508191,262400000,hCoV-19/Belgium/ULG-10098/2020|EPI_ISL_427349|2020-04-06|Europe,Liège,Liège,4610,4020
397,729,680,0.00181420764999998,646885.643860439,741078.61946154,649780.964201996,737308.649793891,0.00322954907956,0.00141534142956001,2020.19763934421,2020.19945355186,262400000,hCoV-19/Belgium/ULG-6670/2020|EPI_ISL_417018|2020-03-14|Europe,Liège,Liège,4610,4000
398,729,679,0.06738797814,646885.643860439,741078.61946154,642405.863328596,730133.177796721,0.06880331956956,0.00141534142956001,2020.19763934421,2020.26502732235,262400000,hCoV-19/Belgium/ULG-10130/2020|EPI_ISL_427375|2020-04-07|Europe,Liège,Liège,4610,4100
399,768,774,7.88204984699947e-05,659185.053656389,746426.795619627,659180.867452784,746434.776673215,0.02513890747387,0.0250600869754,2020.17285266244,2020.17293148294,262400000,NA,Liège,Liège,4607,4607
400,768,769,0.000179660678500004,659185.053656389,746426.795619627,659182.745372776,746442.866821722,0.0252397476539,0.0250600869754,2020.17285266244,2020.17303232312,262400000,NA,Liège,Liège,4607,4607
401,769,770,0.000737021149399997,659182.745372776,746442.866821722,659129.450764008,746352.479321806,0.0259767688033,0.0252397476539,2020.17303232312,2020.17376934427,262400000,NA,Liège,Liège,4607,4607
402,769,771,0.000737021149399997,659182.745372776,746442.866821722,659129.450764008,746352.479321806,0.0259767688033,0.0252397476539,2020.17303232312,2020.17376934427,262400000,NA,Liège,Liège,4607,4607
405,772,737,0.05739005464,608642.183670917,753887.859591749,625864.42351229,784894.241787152,0.0953768234433,0.0379867688033,2020.18577934427,2020.24316939891,262400000,hCoV-19/Belgium/ULG-10007/2020|EPI_ISL_421186|2020-03-30|Europe,Liège,Liège,4990,4761
407,774,778,0.00464786132900002,659180.867452784,746434.776673215,659107.574372265,746277.678552905,0.02978676880287,0.02513890747387,2020.17293148294,2020.17757934427,262400000,NA,Liège,Liège,4607,4607
408,774,775,0.000837861329400003,659180.867452784,746434.776673215,659304.029965689,747084.747034745,0.02597676880327,0.02513890747387,2020.17293148294,2020.17376934427,262400000,NA,Liège,Liège,4607,4607
410,776,742,0.02703213115,651221.65326439,733947.35254073,651010.520577775,733690.82151758,0.07351889995327,0.04648676880327,2020.19427934427,2020.22131147542,262400000,hCoV-19/Belgium/ULG-9719/2020|EPI_ISL_418658|2020-03-22,Liège,Liège,4000,4000
413,777,743,1.42076501599697e-05,651285.961630164,733997.905246369,647895.529856932,768945.447060691,0.05166097645343,0.05164676880327,2020.19943934427,2020.19945355192,262400000,hCoV-19/Belgium/ULG-6754/2020|EPI_ISL_417019|2020-03-14|Europe,Liège,Liège,4000,4700
414,778,779,0.01722,659107.574372265,746277.678552905,644036.673939182,743139.43593204,0.04700676880287,0.02978676880287,2020.17757934427,2020.19479934427,262400000,NA,Liège,Liège,4607,4623
415,778,745,1.62841529299795e-05,659107.574372265,746277.678552905,659108.47011175,746278.632218476,0.0298030529558,0.02978676880287,2020.17757934427,2020.17759562842,262400000,hCoV-19/Belgium/VHC-030655/2020|EPI_ISL_420449|2020-03-06|Europe,Liège,Liège,4607,4607
417,779,780,0.00545999999999999,644036.673939182,743139.43593204,630014.123966313,771877.779522964,0.05246676880287,0.04700676880287,2020.19479934427,2020.20025934427,262400000,NA,Liège,Liège,4623,4960
418,780,747,0.00192644808800002,630014.123966313,771877.779522964,630015.252961257,771712.477603348,0.05439321689087,0.05246676880287,2020.20025934427,2020.20218579235,262400000,hCoV-19/Belgium/ULG-6972/2020|EPI_ISL_418624|2020-03-15|Europe,Liège,Liège,4960,4960
419,780,781,0.0117,630014.123966313,771877.779522964,644875.25560185,781661.09668373,0.06416676880287,0.05246676880287,2020.20025934427,2020.21195934427,262400000,NA,Liège,Liège,4960,4700
421,781,783,0.00803000000000001,644875.25560185,781661.09668373,644849.912123927,781691.891039509,0.07219676880287,0.06416676880287,2020.21195934427,2020.21998934427,262400000,NA,Liège,Liège,4700,4700
422,782,749,0.01143437158,647652.694030008,766293.900125551,647466.566636008,766242.015354648,0.07625114038287,0.06481676880287,2020.21260934427,2020.22404371585,262400000,hCoV-19/Belgium/ULG-0174/2020|EPI_ISL_447125|2020-03-23|Europe,Liège,Liège,4700,4700
423,783,784,0.00194999999999998,644849.912123927,781691.891039509,644658.684278089,781614.431311651,0.07414676880287,0.07219676880287,2020.21998934427,2020.22193934427,262400000,NA,Liège,Liège,4700,4700
424,783,786,0.01042732278,644849.912123927,781691.891039509,629907.053202371,753955.642814116,0.08262409158287,0.07219676880287,2020.21998934427,2020.23041666705,262400000,NA,Liège,Liège,4700,4900
426,784,785,0.00208000000000003,644658.684278089,781614.431311651,644560.527682896,781794.545491152,0.07622676880287,0.07414676880287,2020.22193934427,2020.22401934427,262400000,NA,Liège,Liège,4700,4700
